Year,Month,Day,Week Number,Corridor,Workday,Station,Period,Ridership,N_trains,Covid19
2019,January,8,2,Corridor_6,y,Station_20,Midday,765,1,0
2019,January,8,2,Corridor_6,y,Station_3,Evening,1056,3,0
2019,January,8,2,Corridor_6,y,Station_3,PM Peak,3187,4,0
2019,January,8,2,Corridor_7,y,Station_21,AM Peak,4145,5,0
2019,January,8,2,Corridor_7,y,Station_21,Midday,2064,4,0
2019,January,8,2,Corridor_7,y,Station_3,Evening,1313,4,0
2019,January,8,2,Corridor_7,y,Station_3,Midday,140,5,0
2019,January,8,2,Corridor_7,y,Station_3,PM Peak,4765,5,0
2019,January,8,2,Corridor_7,y,Station_22,Midday,113,3,0
2019,January,8,2,Corridor_7,y,Station_22,PM Peak,43,2,0
2019,January,9,2,Corridor_1,y,Station_1,AM Peak,5370,6,0
2019,January,9,2,Corridor_1,y,Station_1,Midday,882,1,0
2019,January,9,2,Corridor_1,y,Station_2,Evening,33,3,0
2019,January,9,2,Corridor_1,y,Station_2,Midday,216,3,0
2019,January,9,2,Corridor_1,y,Station_2,PM Peak,34,1,0
2019,January,9,2,Corridor_1,y,Station_6,AM Peak,269,1,0
2019,January,9,2,Corridor_1,y,Station_6,Midday,660,2,0
2019,January,9,2,Corridor_1,y,Station_3,Evening,1629,7,0
2019,January,9,2,Corridor_1,y,Station_3,Midday,393,5,0
2019,January,9,2,Corridor_1,y,Station_3,PM Peak,5334,5,0
2019,January,9,2,Corridor_4,y,Station_8,AM Peak,2799,2,0
2019,January,9,2,Corridor_4,y,Station_9,AM Peak,3351,2,0
2019,January,9,2,Corridor_4,y,Station_9,Midday,769,1,0
2019,January,9,2,Corridor_4,y,Station_10,Midday,308,1,0
2019,January,9,2,Corridor_4,y,Station_11,AM Peak,335,1,0
2019,January,9,2,Corridor_4,y,Station_11,Midday,1176,6,0
2019,January,9,2,Corridor_4,y,Station_11,PM Peak,108,2,0
2019,January,9,2,Corridor_4,y,Station_3,AM Peak,72,1,0
2019,January,9,2,Corridor_4,y,Station_3,Evening,1706,2,0
2019,January,9,2,Corridor_4,y,Station_3,Midday,548,6,0
2019,January,9,2,Corridor_4,y,Station_3,PM Peak,5762,5,0
2019,January,9,2,Corridor_2,y,Station_4,AM Peak,145,4,0
2019,January,9,2,Corridor_2,y,Station_4,Evening,3182,9,0
2019,January,9,2,Corridor_2,y,Station_4,Midday,776,14,0
2019,January,9,2,Corridor_2,y,Station_4,PM Peak,3476,5,0
2019,January,9,2,Corridor_2,y,Station_12,AM Peak,130,2,0
2019,January,9,2,Corridor_2,y,Station_23,AM Peak,40,1,0
2019,January,9,2,Corridor_2,y,Station_13,AM Peak,87,2,0
2019,January,9,2,Corridor_2,y,Station_13,Midday,180,5,0
2019,January,9,2,Corridor_2,y,Station_13,PM Peak,3770,3,0
2019,January,9,2,Corridor_2,y,Station_5,AM Peak,10210,10,0
2019,January,9,2,Corridor_2,y,Station_5,Evening,661,12,0
2019,January,9,2,Corridor_2,y,Station_5,Midday,3444,26,0
2019,January,9,2,Corridor_2,y,Station_5,PM Peak,711,7,0
2019,January,9,2,Corridor_2,y,Station_14,AM Peak,1506,1,0
2019,January,9,2,Corridor_2,y,Station_14,Evening,19,1,0
2019,January,9,2,Corridor_2,y,Station_3,AM Peak,22,4,0
2019,January,9,2,Corridor_2,y,Station_3,Evening,785,1,0
2019,January,9,2,Corridor_2,y,Station_3,Midday,342,6,0
2019,January,9,2,Corridor_2,y,Station_3,PM Peak,3297,2,0
2019,January,9,2,Corridor_3,y,Station_4,AM Peak,3556,4,0
2019,January,9,2,Corridor_3,y,Station_4,Evening,1305,9,0
2019,January,9,2,Corridor_3,y,Station_4,Midday,3608,15,0
2019,January,9,2,Corridor_3,y,Station_4,PM Peak,1133,5,0
2019,January,9,2,Corridor_3,y,Station_16,Midday,665,1,0
2019,January,9,2,Corridor_3,y,Station_12,AM Peak,1305,2,0
2019,January,9,2,Corridor_3,y,Station_17,AM Peak,4317,4,0
2019,January,9,2,Corridor_3,y,Station_18,PM Peak,19,1,0
2019,January,9,2,Corridor_3,y,Station_23,AM Peak,1138,1,0
2019,January,9,2,Corridor_3,y,Station_13,AM Peak,2238,2,0
2019,January,9,2,Corridor_3,y,Station_13,Midday,695,6,0
2019,January,9,2,Corridor_3,y,Station_13,PM Peak,247,3,0
2019,January,9,2,Corridor_3,y,Station_5,AM Peak,840,5,0
2019,January,9,2,Corridor_3,y,Station_5,Evening,5018,11,0
2019,January,9,2,Corridor_3,y,Station_5,Midday,1672,18,0
2019,January,9,2,Corridor_3,y,Station_5,PM Peak,5699,6,0
2019,January,9,2,Corridor_3,y,Station_14,Evening,515,1,0
2019,January,9,2,Corridor_3,y,Station_3,AM Peak,208,5,0
2019,January,9,2,Corridor_3,y,Station_3,Midday,70,2,0
2019,January,9,2,Corridor_3,y,Station_3,PM Peak,6401,3,0
2019,January,9,2,Corridor_3,y,Station_15,AM Peak,840,1,0
2019,January,9,2,Corridor_5,y,Station_19,AM Peak,8215,8,0
2019,January,9,2,Corridor_5,y,Station_19,Midday,2247,2,0
2019,January,9,2,Corridor_5,y,Station_3,Evening,1443,2,0
2019,January,9,2,Corridor_5,y,Station_3,PM Peak,8694,8,0
2019,January,9,2,Corridor_6,y,Station_20,AM Peak,3340,4,0
2019,January,9,2,Corridor_6,y,Station_20,Midday,802,1,0
2019,January,9,2,Corridor_6,y,Station_3,Evening,1053,3,0
2019,January,9,2,Corridor_6,y,Station_3,PM Peak,3103,4,0
2019,January,9,2,Corridor_7,y,Station_21,AM Peak,4023,5,0
2019,January,9,2,Corridor_7,y,Station_21,Midday,2133,4,0
2019,January,9,2,Corridor_7,y,Station_3,Evening,1367,4,0
2019,January,9,2,Corridor_7,y,Station_3,Midday,168,5,0
2019,January,9,2,Corridor_7,y,Station_3,PM Peak,4687,5,0
2019,January,9,2,Corridor_7,y,Station_22,Midday,116,3,0
2019,January,9,2,Corridor_7,y,Station_22,PM Peak,39,2,0
2019,January,10,2,Corridor_1,y,Station_1,AM Peak,5245,6,0
2019,January,10,2,Corridor_1,y,Station_1,Midday,966,1,0
2019,January,10,2,Corridor_1,y,Station_2,Evening,25,3,0
2019,January,10,2,Corridor_1,y,Station_2,Midday,256,4,0
2019,January,10,2,Corridor_1,y,Station_2,PM Peak,36,1,0
2019,January,10,2,Corridor_1,y,Station_6,AM Peak,264,1,0
2019,January,10,2,Corridor_1,y,Station_6,Midday,673,2,0
2019,January,10,2,Corridor_1,y,Station_3,Evening,1640,7,0
2019,January,10,2,Corridor_1,y,Station_3,Midday,386,6,0
2019,January,10,2,Corridor_1,y,Station_3,PM Peak,5332,5,0
2019,January,10,2,Corridor_4,y,Station_8,AM Peak,1495,2,0
2019,January,10,2,Corridor_4,y,Station_9,AM Peak,4855,4,0
2019,January,10,2,Corridor_4,y,Station_9,Midday,734,1,0
2019,January,10,2,Corridor_4,y,Station_10,Midday,294,1,0
2019,January,10,2,Corridor_4,y,Station_11,AM Peak,320,1,0
2019,January,10,2,Corridor_4,y,Station_11,Midday,1121,6,0
2019,January,10,2,Corridor_4,y,Station_11,PM Peak,100,2,0
2019,January,10,2,Corridor_4,y,Station_3,AM Peak,73,1,0
2019,January,10,2,Corridor_4,y,Station_3,Evening,1678,2,0
2019,January,10,2,Corridor_4,y,Station_3,Midday,543,6,0
2019,January,10,2,Corridor_4,y,Station_3,PM Peak,5783,5,0
2019,January,10,2,Corridor_2,y,Station_4,AM Peak,146,4,0
2019,January,10,2,Corridor_2,y,Station_4,Evening,3035,10,0
2019,January,10,2,Corridor_2,y,Station_4,Midday,704,13,0
2019,January,10,2,Corridor_2,y,Station_4,PM Peak,3215,4,0
2019,January,10,2,Corridor_2,y,Station_12,AM Peak,140,2,0
2019,January,10,2,Corridor_2,y,Station_23,AM Peak,44,1,0
2019,January,10,2,Corridor_2,y,Station_13,AM Peak,79,2,0
2019,January,10,2,Corridor_2,y,Station_13,Midday,209,5,0
2019,January,10,2,Corridor_2,y,Station_13,PM Peak,3803,3,0
2019,January,10,2,Corridor_2,y,Station_5,AM Peak,10671,11,0
2019,January,10,2,Corridor_2,y,Station_5,Evening,564,12,0
2019,January,10,2,Corridor_2,y,Station_5,Midday,3332,27,0
2019,January,10,2,Corridor_2,y,Station_5,PM Peak,635,7,0
2019,January,10,2,Corridor_2,y,Station_14,AM Peak,865,1,0
2019,January,10,2,Corridor_2,y,Station_14,Evening,25,1,0
2019,January,10,2,Corridor_2,y,Station_3,AM Peak,18,4,0
2019,January,10,2,Corridor_2,y,Station_3,Evening,775,1,0
2019,January,10,2,Corridor_2,y,Station_3,Midday,349,7,0
2019,January,10,2,Corridor_2,y,Station_3,PM Peak,3170,2,0
2019,January,10,2,Corridor_3,y,Station_4,AM Peak,3522,4,0
2019,January,10,2,Corridor_3,y,Station_4,Evening,1096,10,0
2019,January,10,2,Corridor_3,y,Station_4,Midday,3388,14,0
2019,January,10,2,Corridor_3,y,Station_4,PM Peak,949,4,0
2019,January,10,2,Corridor_3,y,Station_16,Midday,694,1,0
2019,January,10,2,Corridor_3,y,Station_12,AM Peak,1382,2,0
2019,January,10,2,Corridor_3,y,Station_17,AM Peak,4340,4,0
2019,January,10,2,Corridor_3,y,Station_18,PM Peak,20,1,0
2019,January,10,2,Corridor_3,y,Station_23,AM Peak,1180,1,0
2019,January,10,2,Corridor_3,y,Station_13,AM Peak,2215,2,0
2019,January,10,2,Corridor_3,y,Station_13,Midday,790,6,0
2019,January,10,2,Corridor_3,y,Station_13,PM Peak,300,3,0
2019,January,10,2,Corridor_3,y,Station_5,AM Peak,879,6,0
2019,January,10,2,Corridor_3,y,Station_5,Evening,4765,11,0
2019,January,10,2,Corridor_3,y,Station_5,Midday,1741,19,0
2019,January,10,2,Corridor_3,y,Station_5,PM Peak,5590,6,0
2019,January,10,2,Corridor_3,y,Station_14,Evening,484,1,0
2019,January,10,2,Corridor_3,y,Station_3,AM Peak,158,5,0
2019,January,10,2,Corridor_3,y,Station_3,Midday,76,2,0
2019,January,10,2,Corridor_3,y,Station_3,PM Peak,6340,3,0
2019,January,10,2,Corridor_3,y,Station_15,AM Peak,840,1,0
2019,January,10,2,Corridor_5,y,Station_19,AM Peak,8134,8,0
2019,January,10,2,Corridor_5,y,Station_19,Midday,2318,2,0
2019,January,10,2,Corridor_5,y,Station_3,Evening,1487,2,0
2019,January,10,2,Corridor_5,y,Station_3,PM Peak,8606,8,0
2019,January,10,2,Corridor_6,y,Station_20,AM Peak,3290,4,0
2019,January,10,2,Corridor_6,y,Station_20,Midday,819,1,0
2019,January,10,2,Corridor_6,y,Station_3,Evening,1048,3,0
2019,January,10,2,Corridor_6,y,Station_3,PM Peak,3049,4,0
2019,January,10,2,Corridor_7,y,Station_21,AM Peak,4029,5,0
2019,January,10,2,Corridor_7,y,Station_21,Midday,2109,4,0
2019,January,10,2,Corridor_7,y,Station_3,Evening,1318,4,0
2019,January,10,2,Corridor_7,y,Station_3,Midday,166,5,0
2019,January,10,2,Corridor_7,y,Station_3,PM Peak,4638,5,0
2019,January,10,2,Corridor_7,y,Station_22,Midday,87,3,0
2019,January,10,2,Corridor_7,y,Station_22,PM Peak,48,2,0
2019,January,11,2,Corridor_1,y,Station_1,AM Peak,4604,6,0
2019,January,11,2,Corridor_1,y,Station_1,Midday,881,1,0
2019,January,11,2,Corridor_1,y,Station_2,Evening,64,3,0
2019,January,11,2,Corridor_1,y,Station_2,Midday,290,4,0
2019,January,11,2,Corridor_1,y,Station_2,PM Peak,55,1,0
2019,January,11,2,Corridor_1,y,Station_6,AM Peak,201,1,0
2019,January,11,2,Corridor_1,y,Station_6,Midday,632,2,0
2019,January,11,2,Corridor_1,y,Station_3,Evening,1411,7,0
2019,January,11,2,Corridor_1,y,Station_3,Midday,511,6,0
2019,January,11,2,Corridor_1,y,Station_3,PM Peak,4686,5,0
2019,January,11,2,Corridor_4,y,Station_8,AM Peak,1376,2,0
2019,January,11,2,Corridor_4,y,Station_9,AM Peak,4308,4,0
2019,January,11,2,Corridor_4,y,Station_9,Midday,704,1,0
2019,January,11,2,Corridor_4,y,Station_10,Midday,295,1,0
2019,January,11,2,Corridor_4,y,Station_11,AM Peak,285,1,0
2019,January,11,2,Corridor_4,y,Station_11,Midday,1184,6,0
2019,January,11,2,Corridor_4,y,Station_11,PM Peak,161,2,0
2019,January,11,2,Corridor_4,y,Station_3,AM Peak,70,1,0
2019,January,11,2,Corridor_4,y,Station_3,Midday,740,6,0
2019,January,11,2,Corridor_4,y,Station_3,PM Peak,5198,5,0
2019,January,11,2,Corridor_2,y,Station_4,AM Peak,141,4,0
2019,January,11,2,Corridor_2,y,Station_4,Evening,3332,10,0
2019,January,11,2,Corridor_2,y,Station_4,Midday,985,11,0
2019,January,11,2,Corridor_2,y,Station_4,PM Peak,3046,5,0
2019,January,11,2,Corridor_2,y,Station_12,AM Peak,157,2,0
2019,January,11,2,Corridor_2,y,Station_23,AM Peak,38,1,0
2019,January,11,2,Corridor_2,y,Station_13,AM Peak,69,2,0
2019,January,11,2,Corridor_2,y,Station_13,Midday,203,5,0
2019,January,11,2,Corridor_2,y,Station_13,PM Peak,3186,3,0
2019,January,11,2,Corridor_2,y,Station_5,AM Peak,9424,11,0
2019,January,11,2,Corridor_2,y,Station_5,Evening,1260,11,0
2019,January,11,2,Corridor_2,y,Station_5,Midday,3222,26,0
2019,January,11,2,Corridor_2,y,Station_5,PM Peak,1111,7,0
2019,January,11,2,Corridor_2,y,Station_14,AM Peak,821,1,0
2019,January,11,2,Corridor_2,y,Station_14,Evening,98,1,0
2019,January,11,2,Corridor_2,y,Station_3,AM Peak,20,4,0
2019,January,11,2,Corridor_2,y,Station_3,Evening,626,1,0
2019,January,11,2,Corridor_2,y,Station_3,Midday,462,7,0
2019,January,11,2,Corridor_2,y,Station_3,PM Peak,2694,2,0
2019,January,11,2,Corridor_3,y,Station_4,AM Peak,3067,4,0
2019,January,11,2,Corridor_3,y,Station_4,Evening,2772,10,0
2019,January,11,2,Corridor_3,y,Station_4,Midday,3544,12,0
2019,January,11,2,Corridor_3,y,Station_4,PM Peak,1718,5,0
2019,January,11,2,Corridor_3,y,Station_16,Midday,619,1,0
2019,January,11,2,Corridor_3,y,Station_12,AM Peak,1167,2,0
2019,January,11,2,Corridor_3,y,Station_17,AM Peak,3717,4,0
2019,January,11,2,Corridor_3,y,Station_18,PM Peak,16,1,0
2019,January,11,2,Corridor_3,y,Station_23,AM Peak,1012,1,0
2019,January,11,2,Corridor_3,y,Station_13,AM Peak,1987,2,0
2019,January,11,2,Corridor_3,y,Station_13,Midday,594,6,0
2019,January,11,2,Corridor_3,y,Station_13,PM Peak,291,3,0
2019,January,11,2,Corridor_3,y,Station_5,AM Peak,806,6,0
2019,January,11,2,Corridor_3,y,Station_5,Evening,4882,10,0
2019,January,11,2,Corridor_3,y,Station_5,Midday,2668,18,0
2019,January,11,2,Corridor_3,y,Station_5,PM Peak,5266,6,0
2019,January,11,2,Corridor_3,y,Station_14,Evening,438,1,0
2019,January,11,2,Corridor_3,y,Station_3,AM Peak,151,6,0
2019,January,11,2,Corridor_3,y,Station_3,Midday,92,2,0
2019,January,11,2,Corridor_3,y,Station_3,PM Peak,5745,3,0
2019,January,11,2,Corridor_3,y,Station_15,AM Peak,710,1,0
2019,January,11,2,Corridor_5,y,Station_19,AM Peak,7138,8,0
2019,January,11,2,Corridor_5,y,Station_19,Midday,2141,2,0
2019,January,11,2,Corridor_5,y,Station_3,Evening,1250,2,0
2019,January,11,2,Corridor_5,y,Station_3,PM Peak,7554,8,0
2019,January,11,2,Corridor_6,y,Station_20,AM Peak,2861,4,0
2019,January,11,2,Corridor_6,y,Station_20,Midday,749,1,0
2019,January,11,2,Corridor_6,y,Station_3,Evening,790,3,0
2019,January,11,2,Corridor_6,y,Station_3,PM Peak,2771,4,0
2019,January,11,2,Corridor_7,y,Station_21,AM Peak,3659,5,0
2019,January,11,2,Corridor_7,y,Station_21,Midday,1903,4,0
2019,January,11,2,Corridor_7,y,Station_3,Evening,1109,4,0
2019,January,11,2,Corridor_7,y,Station_3,Midday,200,5,0
2019,January,11,2,Corridor_7,y,Station_3,PM Peak,4101,5,0
2019,January,11,2,Corridor_7,y,Station_22,Midday,118,3,0
2019,January,11,2,Corridor_7,y,Station_22,PM Peak,72,2,0
2019,January,12,2,Corridor_1,n,Station_1,Weekend/Holiday,291,3,0
2019,January,12,2,Corridor_1,n,Station_2,Weekend/Holiday,553,10,0
2019,January,12,2,Corridor_1,n,Station_3,Weekend/Holiday,708,12,0
2019,January,12,2,Corridor_2,n,Station_4,Weekend/Holiday,3475,33,0
2019,January,12,2,Corridor_2,n,Station_5,Weekend/Holiday,3992,35,0
2019,January,12,2,Corridor_2,n,Station_3,Weekend/Holiday,182,1,0
2019,January,12,2,Corridor_3,n,Station_4,Weekend/Holiday,6067,33,0
2019,January,12,2,Corridor_3,n,Station_5,Weekend/Holiday,5479,35,0
2019,January,12,2,Corridor_3,n,Station_3,Weekend/Holiday,30,1,0
2019,January,13,2,Corridor_1,n,Station_1,Weekend/Holiday,212,3,0
2019,January,13,2,Corridor_1,n,Station_2,Weekend/Holiday,366,10,0
2019,January,13,2,Corridor_1,n,Station_3,Weekend/Holiday,426,12,0
2019,January,13,2,Corridor_2,n,Station_4,Weekend/Holiday,2132,35,0
2019,January,13,2,Corridor_2,n,Station_5,Weekend/Holiday,2225,36,0
2019,January,13,2,Corridor_2,n,Station_3,Weekend/Holiday,23,1,0
2019,January,13,2,Corridor_3,n,Station_4,Weekend/Holiday,3033,35,0
2019,January,13,2,Corridor_3,n,Station_5,Weekend/Holiday,2873,36,0
2019,January,13,2,Corridor_3,n,Station_3,Weekend/Holiday,21,1,0
2019,January,14,3,Corridor_1,y,Station_1,AM Peak,5522,6,0
2019,January,14,3,Corridor_1,y,Station_1,Midday,981,1,0
2019,January,14,3,Corridor_1,y,Station_2,Evening,35,3,0
2019,January,14,3,Corridor_1,y,Station_2,Midday,322,4,0
2019,January,14,3,Corridor_1,y,Station_2,PM Peak,53,1,0
2019,January,14,3,Corridor_1,y,Station_6,AM Peak,268,1,0
2019,January,14,3,Corridor_1,y,Station_6,Midday,709,2,0
2019,January,14,3,Corridor_1,y,Station_3,Evening,1743,7,0
2019,January,14,3,Corridor_1,y,Station_3,Midday,385,6,0
2019,January,14,3,Corridor_1,y,Station_3,PM Peak,5359,5,0
2019,January,14,3,Corridor_4,y,Station_8,AM Peak,1634,2,0
2019,January,14,3,Corridor_4,y,Station_9,AM Peak,4937,4,0
2019,January,14,3,Corridor_4,y,Station_9,Midday,806,1,0
2019,January,14,3,Corridor_4,y,Station_10,Midday,306,1,0
2019,January,14,3,Corridor_4,y,Station_11,AM Peak,345,1,0
2019,January,14,3,Corridor_4,y,Station_11,Midday,1354,6,0
2019,January,14,3,Corridor_4,y,Station_11,PM Peak,144,2,0
2019,January,14,3,Corridor_4,y,Station_3,AM Peak,70,1,0
2019,January,14,3,Corridor_4,y,Station_3,Evening,1794,2,0
2019,January,14,3,Corridor_4,y,Station_3,Midday,626,6,0
2019,January,14,3,Corridor_4,y,Station_3,PM Peak,6017,5,0
2019,January,14,3,Corridor_2,y,Station_4,AM Peak,141,4,0
2019,January,14,3,Corridor_2,y,Station_4,Evening,3401,10,0
2019,January,14,3,Corridor_2,y,Station_4,Midday,729,14,0
2019,January,14,3,Corridor_2,y,Station_4,PM Peak,3375,5,0
2019,January,14,3,Corridor_2,y,Station_12,AM Peak,152,2,0
2019,January,14,3,Corridor_2,y,Station_23,AM Peak,55,1,0
2019,January,14,3,Corridor_2,y,Station_13,AM Peak,67,2,0
2019,January,14,3,Corridor_2,y,Station_13,Midday,198,5,0
2019,January,14,3,Corridor_2,y,Station_13,PM Peak,3694,3,0
2019,January,14,3,Corridor_2,y,Station_5,AM Peak,10796,11,0
2019,January,14,3,Corridor_2,y,Station_5,Evening,786,12,0
2019,January,14,3,Corridor_2,y,Station_5,Midday,3475,26,0
2019,January,14,3,Corridor_2,y,Station_5,PM Peak,851,7,0
2019,January,14,3,Corridor_2,y,Station_14,AM Peak,911,1,0
2019,January,14,3,Corridor_2,y,Station_14,Evening,21,1,0
2019,January,14,3,Corridor_2,y,Station_3,AM Peak,16,4,0
2019,January,14,3,Corridor_2,y,Station_3,Evening,825,1,0
2019,January,14,3,Corridor_2,y,Station_3,Midday,399,7,0
2019,January,14,3,Corridor_2,y,Station_3,PM Peak,3355,2,0
2019,January,14,3,Corridor_3,y,Station_4,AM Peak,4227,4,0
2019,January,14,3,Corridor_3,y,Station_4,Evening,1537,10,0
2019,January,14,3,Corridor_3,y,Station_4,Midday,3740,15,0
2019,January,14,3,Corridor_3,y,Station_4,PM Peak,1380,5,0
2019,January,14,3,Corridor_3,y,Station_16,Midday,689,1,0
2019,January,14,3,Corridor_3,y,Station_12,AM Peak,1361,2,0
2019,January,14,3,Corridor_3,y,Station_17,AM Peak,2906,3,0
2019,January,14,3,Corridor_3,y,Station_18,PM Peak,28,1,0
2019,January,14,3,Corridor_3,y,Station_23,AM Peak,1192,1,0
2019,January,14,3,Corridor_3,y,Station_13,AM Peak,2878,2,0
2019,January,14,3,Corridor_3,y,Station_13,Midday,677,6,0
2019,January,14,3,Corridor_3,y,Station_13,PM Peak,272,3,0
2019,January,14,3,Corridor_3,y,Station_5,AM Peak,926,6,0
2019,January,14,3,Corridor_3,y,Station_5,Evening,5478,11,0
2019,January,14,3,Corridor_3,y,Station_5,Midday,1769,18,0
2019,January,14,3,Corridor_3,y,Station_5,PM Peak,5644,6,0
2019,January,14,3,Corridor_3,y,Station_14,Evening,472,1,0
2019,January,14,3,Corridor_3,y,Station_3,AM Peak,179,5,0
2019,January,14,3,Corridor_3,y,Station_3,Midday,31,1,0
2019,January,14,3,Corridor_3,y,Station_3,PM Peak,6495,3,0
2019,January,14,3,Corridor_3,y,Station_15,AM Peak,836,1,0
2019,January,14,3,Corridor_5,y,Station_19,AM Peak,8290,8,0
2019,January,14,3,Corridor_5,y,Station_19,Midday,2382,2,0
2019,January,14,3,Corridor_5,y,Station_3,Evening,1551,2,0
2019,January,14,3,Corridor_5,y,Station_3,PM Peak,8866,8,0
2019,January,14,3,Corridor_6,y,Station_20,AM Peak,3420,4,0
2019,January,14,3,Corridor_6,y,Station_20,Midday,828,1,0
2019,January,14,3,Corridor_6,y,Station_3,Evening,1110,3,0
2019,January,14,3,Corridor_6,y,Station_3,PM Peak,3167,4,0
2019,January,14,3,Corridor_7,y,Station_21,AM Peak,4193,5,0
2019,January,14,3,Corridor_7,y,Station_21,Midday,2068,4,0
2019,January,14,3,Corridor_7,y,Station_3,Evening,1387,4,0
2019,January,14,3,Corridor_7,y,Station_3,Midday,165,5,0
2019,January,14,3,Corridor_7,y,Station_3,PM Peak,4662,5,0
2019,January,14,3,Corridor_7,y,Station_22,Midday,137,3,0
2019,January,14,3,Corridor_7,y,Station_22,PM Peak,50,2,0
2019,January,15,3,Corridor_1,y,Station_1,AM Peak,5622,6,0
2019,January,15,3,Corridor_1,y,Station_1,Midday,966,1,0
2019,January,15,3,Corridor_1,y,Station_2,Evening,35,3,0
2019,January,15,3,Corridor_1,y,Station_2,Midday,322,4,0
2019,January,15,3,Corridor_1,y,Station_2,PM Peak,33,1,0
2019,January,15,3,Corridor_1,y,Station_6,AM Peak,288,1,0
2019,January,15,3,Corridor_1,y,Station_6,Midday,729,2,0
2019,January,15,3,Corridor_1,y,Station_3,Evening,1798,7,0
2019,January,15,3,Corridor_1,y,Station_3,Midday,499,6,0
2019,January,15,3,Corridor_1,y,Station_3,PM Peak,5526,5,0
2019,January,15,3,Corridor_4,y,Station_8,AM Peak,1638,2,0
2019,January,15,3,Corridor_4,y,Station_9,AM Peak,5122,4,0
2019,January,15,3,Corridor_4,y,Station_9,Midday,836,1,0
2019,January,15,3,Corridor_4,y,Station_10,Midday,308,1,0
2019,January,15,3,Corridor_4,y,Station_11,AM Peak,350,1,0
2019,January,15,3,Corridor_4,y,Station_11,Midday,1309,6,0
2019,January,15,3,Corridor_4,y,Station_11,PM Peak,102,2,0
2019,January,15,3,Corridor_4,y,Station_3,AM Peak,67,1,0
2019,January,15,3,Corridor_4,y,Station_3,Evening,1806,2,0
2019,January,15,3,Corridor_4,y,Station_3,Midday,651,6,0
2019,January,15,3,Corridor_4,y,Station_3,PM Peak,6114,5,0
2019,January,15,3,Corridor_2,y,Station_4,AM Peak,161,4,0
2019,January,15,3,Corridor_2,y,Station_4,Evening,3122,10,0
2019,January,15,3,Corridor_2,y,Station_4,Midday,669,12,0
2019,January,15,3,Corridor_2,y,Station_4,PM Peak,3421,5,0
2019,January,15,3,Corridor_2,y,Station_12,AM Peak,143,2,0
2019,January,15,3,Corridor_2,y,Station_23,AM Peak,37,1,0
2019,January,15,3,Corridor_2,y,Station_13,AM Peak,81,2,0
2019,January,15,3,Corridor_2,y,Station_13,Midday,221,5,0
2019,January,15,3,Corridor_2,y,Station_13,PM Peak,3857,3,0
2019,January,15,3,Corridor_2,y,Station_5,AM Peak,11054,11,0
2019,January,15,3,Corridor_2,y,Station_5,Evening,501,12,0
2019,January,15,3,Corridor_2,y,Station_5,Midday,3472,27,0
2019,January,15,3,Corridor_2,y,Station_5,PM Peak,582,7,0
2019,January,15,3,Corridor_2,y,Station_14,AM Peak,904,1,0
2019,January,15,3,Corridor_2,y,Station_14,Evening,26,1,0
2019,January,15,3,Corridor_2,y,Station_3,AM Peak,30,4,0
2019,January,15,3,Corridor_2,y,Station_3,Evening,758,1,0
2019,January,15,3,Corridor_2,y,Station_3,Midday,485,7,0
2019,January,15,3,Corridor_2,y,Station_3,PM Peak,3332,2,0
2019,January,15,3,Corridor_3,y,Station_4,AM Peak,3547,4,0
2019,January,15,3,Corridor_3,y,Station_4,Evening,1055,10,0
2019,January,15,3,Corridor_3,y,Station_4,Midday,3589,13,0
2019,January,15,3,Corridor_3,y,Station_4,PM Peak,960,5,0
2019,January,15,3,Corridor_3,y,Station_16,Midday,681,1,0
2019,January,15,3,Corridor_3,y,Station_12,AM Peak,1424,2,0
2019,January,15,3,Corridor_3,y,Station_17,AM Peak,4553,4,0
2019,January,15,3,Corridor_3,y,Station_18,PM Peak,14,1,0
2019,January,15,3,Corridor_3,y,Station_23,AM Peak,1223,1,0
2019,January,15,3,Corridor_3,y,Station_13,AM Peak,2322,2,0
2019,January,15,3,Corridor_3,y,Station_13,Midday,681,6,0
2019,January,15,3,Corridor_3,y,Station_13,PM Peak,238,3,0
